,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,Age_Group_1,Age_Group_2,est_av_salary
240,40,blue-collar,divorced,primary,no,0,yes,no,5,may,16.03,1,-1,0,unknown,no,0,40-49,35-44,
241,57,technician,married,secondary,no,1078,yes,no,5,may,0.17,4,-1,0,unknown,no,0,50-59,55-64,13032.0
242,56,entrepreneur,divorced,secondary,no,155,no,no,5,may,1.97,3,-1,0,unknown,no,0,50-59,55-64,
243,37,admin.,married,secondary,no,190,yes,no,5,may,1.53,2,-1,0,unknown,no,0,30-39,35-44,10680
244,59,retired,married,secondary,no,319,yes,no,5,may,2.38,3,-1,0,unknown,no,0,50-59,55-64,0
245,39,services,divorced,secondary,no,-185,yes,no,5,may,3.15,3,-1,0,unknown,no,0,30-39,35-44,8400
246,49,services,married,secondary,no,47,no,no,5,may,3.9,2,-1,0,unknown,no,0,40-49,45-54,8400
247,38,services,single,secondary,no,570,yes,no,5,may,1.25,2,-1,0,unknown,no,0,30-39,35-44,8400
248,36,self-employed,married,tertiary,no,19,no,no,5,may,3.15,2,-1,0,unknown,no,0,30-39,35-44,-
249,50,blue-collar,married,primary,no,61,yes,no,5,may,10.35,3,-1,0,unknown,no,0,50-59,45-54,
250,41,admin.,married,secondary,no,-62,yes,yes,5,may,0.92,2,-1,0,unknown,no,0,40-49,35-44,10680
251,54,technician,married,tertiary,no,258,no,no,5,may,5.17,4,-1,0,unknown,no,0,50-59,45-54,13032.0
252,58,blue-collar,married,primary,no,76,yes,no,5,may,2.6,2,-1,0,unknown,no,0,50-59,55-64,
253,33,admin.,single,secondary,no,352,yes,no,5,may,3.75,2,-1,0,unknown,no,0,30-39,25-34,10680
254,47,admin.,married,secondary,no,368,yes,no,5,may,2.08,2,-1,0,unknown,no,0,40-49,45-54,10680
255,32,blue-collar,married,secondary,no,1331,yes,no,5,may,4.77,2,-1,0,unknown,no,0,30-39,25-34,
256,40,self-employed,married,secondary,no,672,yes,no,5,may,2.73,2,-1,0,unknown,no,0,40-49,35-44,-
257,37,management,married,tertiary,no,58,yes,no,5,may,1.63,2,-1,0,unknown,no,0,30-39,35-44,21936.0
258,24,student,single,secondary,no,423,yes,no,5,may,3.77,3,-1,0,unknown,no,0,Below 30,16-24,3648
259,54,management,married,tertiary,no,0,no,no,5,may,2.0,2,-1,0,unknown,no,0,50-59,45-54,21936.0
260,34,technician,married,secondary,no,19,yes,no,5,may,6.03,4,-1,0,unknown,no,0,30-39,25-34,13032.0
261,56,technician,divorced,primary,no,13,yes,no,5,may,5.95,2,-1,0,unknown,no,0,50-59,55-64,13032.0
262,31,blue-collar,single,secondary,no,3,yes,no,5,may,3.33,2,-1,0,unknown,no,0,30-39,25-34,
263,24,student,single,secondary,no,82,yes,no,5,may,3.4,2,-1,0,unknown,no,0,Below 30,16-24,3648
264,42,blue-collar,divorced,primary,no,28,yes,no,5,may,2.1,3,-1,0,unknown,no,0,40-49,35-44,
265,57,technician,married,secondary,no,792,yes,no,5,may,1.08,2,-1,0,unknown,no,0,50-59,55-64,13032.0
266,51,admin.,married,secondary,no,531,yes,no,5,may,4.45,2,-1,0,unknown,no,0,50-59,45-54,10680
267,57,retired,married,secondary,no,211,yes,no,5,may,4.13,2,-1,0,unknown,no,0,50-59,55-64,0
268,36,services,single,secondary,no,62,yes,no,5,may,3.58,2,-1,0,unknown,no,0,30-39,35-44,8400
269,50,technician,married,secondary,no,1234,yes,no,5,may,3.42,2,-1,0,unknown,no,0,50-59,45-54,13032.0
270,54,management,married,tertiary,no,313,yes,no,5,may,1.38,2,-1,0,unknown,no,0,50-59,45-54,21936.0
271,55,blue-collar,married,secondary,no,89,yes,no,5,may,1.77,3,-1,0,unknown,no,0,50-59,55-64,
272,44,blue-collar,married,secondary,no,129,yes,yes,5,may,3.15,2,-1,0,unknown,no,0,40-49,35-44,
273,56,admin.,married,secondary,no,353,yes,no,5,may,1.77,2,-1,0,unknown,no,0,50-59,55-64,10680
274,55,services,divorced,primary,no,96,yes,yes,5,may,5.18,2,-1,0,unknown,no,0,50-59,55-64,8400
275,37,services,divorced,secondary,no,398,yes,yes,5,may,3.57,2,-1,0,unknown,no,0,30-39,35-44,8400
276,33,admin.,single,tertiary,no,193,no,no,5,may,2.2,2,-1,0,unknown,no,0,30-39,25-34,10680
277,46,admin.,married,secondary,no,-358,yes,no,5,may,5.97,2,-1,0,unknown,no,0,40-49,45-54,10680
278,36,blue-collar,married,secondary,no,539,yes,yes,5,may,7.55,2,-1,0,unknown,no,0,30-39,35-44,
279,51,technician,single,secondary,no,0,yes,no,5,may,6.07,2,-1,0,unknown,no,0,50-59,45-54,13032.0
280,40,retired,single,primary,no,0,no,no,5,may,2.27,2,-1,0,unknown,no,0,40-49,35-44,0
281,42,blue-collar,married,secondary,no,490,yes,no,5,may,6.43,2,-1,0,unknown,no,0,40-49,35-44,
282,51,blue-collar,married,secondary,no,0,yes,no,5,may,2.88,2,-1,0,unknown,no,0,50-59,45-54,
283,48,management,married,secondary,no,161,yes,no,5,may,3.73,3,-1,0,unknown,no,0,40-49,45-54,21936.0
284,32,technician,divorced,tertiary,no,2558,no,no,5,may,2.47,2,-1,0,unknown,no,0,30-39,25-34,13032.0
285,31,admin.,single,secondary,no,98,yes,no,5,may,3.27,2,-1,0,unknown,no,0,30-39,25-34,10680
286,55,management,single,tertiary,no,115,no,no,5,may,1.85,4,-1,0,unknown,no,0,50-59,55-64,21936.0
287,40,blue-collar,single,secondary,no,436,yes,no,5,may,3.85,3,-1,0,unknown,no,0,40-49,35-44,
288,47,technician,married,tertiary,no,831,yes,no,5,may,5.27,3,-1,0,unknown,no,0,40-49,45-54,13032.0
289,41,blue-collar,married,secondary,no,290,yes,no,5,may,4.0,2,-1,0,unknown,no,0,40-49,35-44,
290,48,blue-collar,married,secondary,no,1,no,no,5,may,11.15,3,-1,0,unknown,no,0,40-49,45-54,
291,30,blue-collar,single,secondary,no,-457,yes,no,5,may,2.38,2,-1,0,unknown,no,0,30-39,25-34,
292,58,management,single,tertiary,no,1387,yes,no,5,may,2.9,5,-1,0,unknown,no,0,50-59,55-64,21936.0
293,49,blue-collar,married,secondary,no,30,yes,no,5,may,2.25,4,-1,0,unknown,no,0,40-49,45-54,
294,42,admin.,single,secondary,no,1022,yes,no,5,may,2.43,2,-1,0,unknown,no,0,40-49,35-44,10680
295,53,technician,married,secondary,no,56,yes,yes,5,may,2.53,2,-1,0,unknown,no,0,50-59,45-54,13032.0
296,51,admin.,single,secondary,yes,-2,no,no,5,may,6.7,3,-1,0,unknown,no,0,50-59,45-54,10680
297,32,services,single,secondary,no,121,yes,no,5,may,3.55,2,-1,0,unknown,no,0,30-39,25-34,8400
298,41,blue-collar,single,secondary,no,842,yes,no,5,may,2.4,3,-1,0,unknown,no,0,40-49,35-44,
299,43,management,divorced,secondary,no,693,yes,no,5,may,2.07,3,-1,0,unknown,no,0,40-49,35-44,21936.0
300,40,blue-collar,divorced,secondary,no,-333,yes,no,5,may,3.05,2,-1,0,unknown,no,0,40-49,35-44,
301,50,blue-collar,married,primary,no,1533,yes,no,5,may,5.42,2,-1,0,unknown,no,0,50-59,45-54,
302,34,management,married,tertiary,no,46,yes,no,5,may,0.65,4,-1,0,unknown,no,0,30-39,25-34,21936.0
303,45,technician,married,secondary,no,44,yes,no,5,may,1.58,4,-1,0,unknown,no,0,40-49,45-54,13032.0
304,39,blue-collar,married,primary,no,-100,yes,no,5,may,11.33,2,-1,0,unknown,no,0,30-39,35-44,
305,44,services,married,tertiary,no,510,yes,no,5,may,7.02,4,-1,0,unknown,no,0,40-49,35-44,8400
306,55,management,married,tertiary,no,685,yes,no,5,may,2.9,3,-1,0,unknown,no,0,50-59,55-64,21936.0
307,46,management,single,tertiary,no,187,yes,no,5,may,1.88,2,-1,0,unknown,no,0,40-49,45-54,21936.0
308,45,blue-collar,married,secondary,no,66,yes,no,5,may,13.47,2,-1,0,unknown,no,0,40-49,45-54,
309,34,admin.,married,secondary,no,560,yes,no,5,may,3.3,3,-1,0,unknown,no,0,30-39,25-34,10680
310,36,blue-collar,married,secondary,no,0,yes,no,5,may,3.25,2,-1,0,unknown,no,0,30-39,35-44,
311,31,admin.,single,secondary,no,12,yes,no,5,may,3.47,2,-1,0,unknown,no,0,30-39,25-34,10680
312,44,blue-collar,single,secondary,no,34,yes,no,5,may,6.73,4,-1,0,unknown,no,0,40-49,35-44,
313,33,entrepreneur,single,tertiary,no,1068,yes,no,5,may,6.6,2,-1,0,unknown,no,0,30-39,25-34,
314,40,blue-collar,married,secondary,no,211,yes,no,5,may,3.6,4,-1,0,unknown,no,0,40-49,35-44,
315,46,admin.,single,tertiary,no,377,yes,no,5,may,1.63,2,-1,0,unknown,no,0,40-49,45-54,10680
316,48,management,married,tertiary,no,263,yes,no,5,may,5.83,2,-1,0,unknown,no,0,40-49,45-54,21936.0
317,42,services,married,secondary,no,1263,yes,no,6,may,1.9,2,-1,0,unknown,no,0,40-49,35-44,8400
318,27,services,married,secondary,no,8,yes,no,6,may,1.47,3,-1,0,unknown,no,0,Below 30,25-34,8400
319,48,admin.,married,secondary,no,126,yes,yes,6,may,6.32,2,-1,0,unknown,no,0,40-49,45-54,10680
320,59,admin.,married,secondary,no,230,yes,no,6,may,3.17,3,-1,0,unknown,no,0,50-59,55-64,10680
321,46,technician,married,tertiary,no,841,yes,no,6,may,2.63,1,-1,0,unknown,no,0,40-49,45-54,13032.0
322,38,admin.,divorced,secondary,no,308,yes,no,6,may,1.7,1,-1,0,unknown,no,0,30-39,35-44,10680
323,43,management,divorced,tertiary,no,1,yes,no,6,may,5.1,1,-1,0,unknown,no,0,40-49,35-44,21936.0
324,38,admin.,divorced,tertiary,no,86,yes,no,6,may,3.63,1,-1,0,unknown,no,0,30-39,35-44,10680
325,23,student,single,secondary,no,157,yes,no,6,may,0.9,1,-1,0,unknown,no,0,Below 30,16-24,3648
326,34,services,married,secondary,no,22,yes,no,6,may,5.73,1,-1,0,unknown,no,0,30-39,25-34,8400
327,38,admin.,married,secondary,no,46,yes,yes,6,may,3.25,1,-1,0,unknown,no,0,30-39,35-44,10680
328,37,blue-collar,married,secondary,no,1293,no,no,6,may,10.87,1,-1,0,unknown,no,0,30-39,35-44,
329,25,admin.,single,secondary,no,122,yes,no,6,may,4.77,1,-1,0,unknown,no,0,Below 30,25-34,10680
330,49,blue-collar,single,secondary,no,143,yes,no,6,may,1.38,1,-1,0,unknown,no,0,40-49,45-54,
331,38,admin.,single,secondary,no,393,no,no,6,may,3.07,2,-1,0,unknown,no,0,30-39,35-44,10680
332,43,blue-collar,married,primary,no,98,yes,no,6,may,3.92,1,-1,0,unknown,no,0,40-49,35-44,
333,33,management,married,tertiary,no,0,yes,no,6,may,4.83,1,-1,0,unknown,no,0,30-39,25-34,21936.0
334,55,blue-collar,married,secondary,no,224,yes,no,6,may,3.87,1,-1,0,unknown,no,0,50-59,55-64,
335,38,blue-collar,married,secondary,no,757,yes,no,6,may,2.22,1,-1,0,unknown,no,0,30-39,35-44,
336,49,services,married,secondary,no,245,yes,yes,6,may,5.3,1,-1,0,unknown,no,0,40-49,45-54,8400
337,40,management,married,secondary,no,8486,no,no,6,may,4.33,3,-1,0,unknown,no,0,40-49,35-44,21936.0
338,38,blue-collar,married,secondary,no,20,yes,no,6,may,6.7,1,-1,0,unknown,no,0,30-39,35-44,
339,58,services,married,secondary,no,1667,yes,yes,6,may,1.42,1,-1,0,unknown,no,0,50-59,55-64,8400
340,32,unemployed,married,secondary,no,10,yes,no,6,may,8.35,4,-1,0,unknown,no,0,30-39,25-34,0
341,56,management,married,tertiary,no,830,yes,yes,6,may,20.02,1,-1,0,unknown,yes,1,50-59,55-64,21936.0
342,60,retired,divorced,secondary,no,545,yes,no,6,may,17.17,1,-1,0,unknown,yes,1,Above 60,55-64,0
343,37,technician,married,tertiary,no,8730,yes,no,6,may,2.48,1,-1,0,unknown,no,0,30-39,35-44,13032.0
344,46,technician,divorced,tertiary,no,477,yes,no,6,may,1.9,1,-1,0,unknown,no,0,40-49,45-54,13032.0
345,27,admin.,married,secondary,no,4,yes,no,6,may,4.05,1,-1,0,unknown,no,0,Below 30,25-34,10680
346,43,blue-collar,married,secondary,no,1205,yes,no,6,may,12.82,2,-1,0,unknown,no,0,40-49,35-44,
347,32,technician,single,secondary,no,0,yes,yes,6,may,2.25,3,-1,0,unknown,no,0,30-39,25-34,13032.0
348,40,admin.,single,secondary,no,263,yes,no,6,may,3.85,1,-1,0,unknown,no,0,40-49,35-44,10680
349,38,admin.,married,secondary,no,1,no,no,6,may,1.27,1,-1,0,unknown,no,0,30-39,35-44,10680
350,34,blue-collar,married,secondary,no,283,no,yes,6,may,3.32,1,-1,0,unknown,no,0,30-39,25-34,
351,47,blue-collar,married,primary,no,206,yes,no,6,may,2.53,1,-1,0,unknown,no,0,40-49,45-54,
352,42,housemaid,married,primary,no,17,yes,no,6,may,2.07,1,-1,0,unknown,no,0,40-49,35-44,8400
353,48,technician,married,secondary,no,141,yes,yes,6,may,7.07,1,-1,0,unknown,no,0,40-49,45-54,13032.0
354,29,self-employed,single,tertiary,no,16,yes,no,6,may,0.72,1,-1,0,unknown,no,0,Below 30,25-34,-
355,50,services,married,secondary,no,206,yes,no,6,may,2.57,1,-1,0,unknown,no,0,50-59,45-54,8400
356,50,management,married,tertiary,no,0,no,no,6,may,5.43,1,-1,0,unknown,no,0,50-59,45-54,21936.0
357,58,retired,married,tertiary,no,0,no,no,6,may,6.55,1,-1,0,unknown,no,0,50-59,55-64,0
358,46,blue-collar,divorced,primary,no,1927,yes,no,6,may,4.02,3,-1,0,unknown,no,0,40-49,45-54,
359,38,technician,married,secondary,no,284,yes,no,6,may,8.05,1,-1,0,unknown,no,0,30-39,35-44,13032.0
360,46,blue-collar,married,secondary,no,1660,yes,no,6,may,4.32,1,-1,0,unknown,no,0,40-49,45-54,
361,32,services,single,secondary,no,406,yes,no,6,may,3.78,1,-1,0,unknown,no,0,30-39,25-34,8400
362,51,blue-collar,married,primary,no,230,yes,no,6,may,11.22,1,-1,0,unknown,no,0,50-59,45-54,
363,39,admin.,single,secondary,no,-25,yes,no,6,may,9.6,1,-1,0,unknown,no,0,30-39,35-44,10680
364,48,admin.,married,secondary,no,182,yes,no,6,may,3.0,2,-1,0,unknown,no,0,40-49,45-54,10680
365,36,entrepreneur,married,tertiary,no,1169,yes,no,6,may,2.8,2,-1,0,unknown,no,0,30-39,35-44,
366,34,admin.,divorced,secondary,no,67,yes,no,6,may,1.5,1,-1,0,unknown,no,0,30-39,25-34,10680
367,40,technician,married,secondary,no,77,no,no,6,may,8.42,1,-1,0,unknown,no,0,40-49,35-44,13032.0
368,43,unemployed,married,secondary,no,0,yes,no,6,may,4.08,1,-1,0,unknown,no,0,40-49,35-44,0
369,52,blue-collar,divorced,primary,no,55,yes,yes,6,may,3.1,1,-1,0,unknown,no,0,50-59,45-54,
370,33,technician,married,secondary,yes,72,yes,no,6,may,10.38,1,-1,0,unknown,no,0,30-39,25-34,13032.0
371,49,management,single,tertiary,no,163,yes,no,6,may,8.27,3,-1,0,unknown,no,0,40-49,45-54,21936.0
372,32,management,single,tertiary,no,151,yes,no,6,may,1.97,1,-1,0,unknown,no,0,30-39,25-34,21936.0
373,39,admin.,single,secondary,no,113,yes,no,6,may,5.7,1,-1,0,unknown,no,0,30-39,35-44,10680
374,40,blue-collar,married,secondary,no,0,yes,no,6,may,3.75,1,-1,0,unknown,no,0,40-49,35-44,
375,38,technician,single,tertiary,no,9,yes,no,6,may,3.08,3,-1,0,unknown,no,0,30-39,35-44,13032.0
376,43,management,married,secondary,no,375,yes,no,6,may,3.27,2,-1,0,unknown,no,0,40-49,35-44,21936.0
377,39,services,married,secondary,no,1142,yes,no,6,may,4.6,1,-1,0,unknown,no,0,30-39,35-44,8400
378,54,blue-collar,married,primary,no,2102,yes,no,6,may,1.27,1,-1,0,unknown,no,0,50-59,45-54,
379,38,technician,single,tertiary,no,4325,yes,no,6,may,1.45,1,-1,0,unknown,no,0,30-39,35-44,13032.0
380,40,blue-collar,married,secondary,no,217,yes,no,6,may,3.25,1,-1,0,unknown,no,0,40-49,35-44,
381,55,admin.,married,secondary,no,131,yes,no,6,may,12.4,1,-1,0,unknown,no,0,50-59,55-64,10680
382,42,management,married,tertiary,no,1680,yes,no,6,may,12.75,1,-1,0,unknown,no,0,40-49,35-44,21936.0
383,39,blue-collar,married,secondary,no,0,yes,no,6,may,4.37,1,-1,0,unknown,no,0,30-39,35-44,
384,40,blue-collar,married,primary,no,46,yes,no,6,may,1.98,1,-1,0,unknown,no,0,40-49,35-44,
385,32,blue-collar,married,secondary,no,320,yes,no,6,may,3.3,2,-1,0,unknown,no,0,30-39,25-34,
386,55,admin.,married,secondary,no,183,yes,no,6,may,2.5,1,-1,0,unknown,no,0,50-59,55-64,10680
387,45,blue-collar,married,secondary,no,39,no,no,6,may,4.02,1,-1,0,unknown,no,0,40-49,45-54,
388,35,management,single,tertiary,no,560,yes,no,6,may,3.02,1,-1,0,unknown,no,0,30-39,35-44,21936.0
389,58,technician,divorced,secondary,no,469,no,no,6,may,3.27,1,-1,0,unknown,no,0,50-59,55-64,13032.0
390,35,admin.,married,secondary,no,530,yes,no,6,may,2.48,1,-1,0,unknown,no,0,30-39,35-44,10680
391,49,services,married,primary,no,61,yes,no,6,may,4.1,1,-1,0,unknown,no,0,40-49,45-54,8400
392,34,technician,single,tertiary,no,242,yes,no,6,may,1.87,1,-1,0,unknown,no,0,30-39,25-34,13032.0
393,36,blue-collar,married,secondary,no,139,yes,no,6,may,5.15,2,-1,0,unknown,no,0,30-39,35-44,
394,24,self-employed,single,secondary,no,0,yes,no,6,may,4.63,1,-1,0,unknown,no,0,Below 30,16-24,-
395,34,technician,married,secondary,no,367,yes,no,6,may,2.33,1,-1,0,unknown,no,0,30-39,25-34,13032.0
396,51,admin.,divorced,secondary,no,228,yes,no,6,may,2.27,1,-1,0,unknown,no,0,50-59,45-54,10680
397,32,services,single,secondary,no,310,yes,no,6,may,2.4,1,-1,0,unknown,no,0,30-39,25-34,8400
398,50,technician,married,secondary,no,797,yes,no,6,may,5.9,1,-1,0,unknown,no,0,50-59,45-54,13032.0
399,40,services,married,secondary,no,71,no,no,6,may,1.32,1,-1,0,unknown,no,0,40-49,35-44,8400
400,37,management,married,tertiary,no,231,yes,yes,6,may,7.52,2,-1,0,unknown,no,0,30-39,35-44,21936.0
401,34,blue-collar,married,secondary,no,270,yes,yes,6,may,2.65,1,-1,0,unknown,no,0,30-39,25-34,
402,44,blue-collar,married,secondary,no,274,yes,yes,6,may,6.82,1,-1,0,unknown,no,0,40-49,35-44,
403,40,admin.,single,secondary,no,-109,yes,yes,6,may,2.83,1,-1,0,unknown,no,0,40-49,35-44,10680
404,37,technician,married,secondary,no,1,yes,no,6,may,10.13,1,-1,0,unknown,yes,1,30-39,35-44,13032.0
405,33,blue-collar,single,secondary,yes,-60,no,no,6,may,4.05,1,-1,0,unknown,no,0,30-39,25-34,
406,35,blue-collar,married,secondary,no,89,yes,no,6,may,2.42,2,-1,0,unknown,no,0,30-39,35-44,
407,58,blue-collar,divorced,secondary,no,-11,no,no,6,may,1.87,1,-1,0,unknown,no,0,50-59,55-64,
408,39,blue-collar,married,primary,no,0,yes,no,6,may,4.37,2,-1,0,unknown,no,0,30-39,35-44,
409,43,blue-collar,married,secondary,no,-509,yes,no,6,may,2.07,1,-1,0,unknown,no,0,40-49,35-44,
410,39,unemployed,married,primary,no,408,yes,no,6,may,0.88,1,-1,0,unknown,no,0,30-39,35-44,0
411,36,services,single,primary,no,58,yes,no,6,may,2.23,1,-1,0,unknown,no,0,30-39,35-44,8400
412,57,retired,single,secondary,no,1640,no,yes,6,may,3.4,4,-1,0,unknown,no,0,50-59,55-64,0
413,36,admin.,single,secondary,no,20,yes,no,6,may,3.1,1,-1,0,unknown,no,0,30-39,35-44,10680
414,50,blue-collar,married,primary,no,71,yes,no,6,may,11.3,1,-1,0,unknown,no,0,50-59,45-54,
415,55,blue-collar,married,secondary,no,52,yes,no,6,may,3.03,1,-1,0,unknown,no,0,50-59,55-64,
416,44,self-employed,married,tertiary,no,292,yes,no,6,may,2.7,1,-1,0,unknown,no,0,40-49,35-44,-
417,44,services,divorced,secondary,no,424,yes,no,6,may,0.45,1,-1,0,unknown,no,0,40-49,35-44,8400
418,39,housemaid,single,primary,no,109,yes,no,6,may,11.65,3,-1,0,unknown,no,0,30-39,35-44,8400
419,39,blue-collar,married,secondary,no,983,yes,no,6,may,1.62,1,-1,0,unknown,no,0,30-39,35-44,
420,34,admin.,married,secondary,no,869,no,no,6,may,27.95,1,-1,0,unknown,yes,1,30-39,25-34,10680
421,40,blue-collar,married,primary,no,668,yes,no,6,may,4.72,2,-1,0,unknown,no,0,40-49,35-44,
422,50,management,married,tertiary,no,964,yes,no,6,may,5.38,1,-1,0,unknown,no,0,50-59,45-54,21936.0
423,31,management,single,secondary,no,301,yes,no,6,may,1.37,1,-1,0,unknown,no,0,30-39,25-34,21936.0
424,37,admin.,single,secondary,no,140,yes,no,6,may,5.17,1,-1,0,unknown,no,0,30-39,35-44,10680
425,39,management,single,secondary,no,1877,yes,no,6,may,3.08,1,-1,0,unknown,no,0,30-39,35-44,21936.0
426,51,blue-collar,married,primary,no,1127,yes,no,6,may,0.78,1,-1,0,unknown,no,0,50-59,45-54,
427,41,technician,married,secondary,no,871,yes,no,6,may,2.42,1,-1,0,unknown,no,0,40-49,35-44,13032.0
428,41,technician,married,secondary,no,767,yes,yes,6,may,3.4,1,-1,0,unknown,no,0,40-49,35-44,13032.0
429,43,blue-collar,married,secondary,no,0,no,no,6,may,3.12,1,-1,0,unknown,no,0,40-49,35-44,
430,30,services,single,secondary,no,209,yes,no,6,may,0.5,2,-1,0,unknown,no,0,30-39,25-34,8400
431,54,management,divorced,primary,no,0,no,no,6,may,7.87,1,-1,0,unknown,no,0,50-59,45-54,21936.0
432,43,blue-collar,divorced,secondary,no,110,yes,yes,6,may,7.47,1,-1,0,unknown,no,0,40-49,35-44,
433,59,management,divorced,tertiary,no,-76,yes,yes,6,may,4.4,1,-1,0,unknown,no,0,50-59,55-64,21936.0
434,40,blue-collar,married,primary,no,-66,yes,no,6,may,4.8,1,-1,0,unknown,no,0,40-49,35-44,
435,32,technician,married,secondary,no,0,yes,no,6,may,2.93,2,-1,0,unknown,no,0,30-39,25-34,13032.0
436,29,blue-collar,married,secondary,no,1,yes,no,6,may,3.58,1,-1,0,unknown,no,0,Below 30,25-34,
437,36,blue-collar,married,secondary,no,0,yes,no,6,may,5.62,1,-1,0,unknown,no,0,30-39,35-44,
438,55,unemployed,married,tertiary,no,5345,no,no,6,may,4.63,1,-1,0,unknown,no,0,50-59,55-64,0
439,30,blue-collar,divorced,secondary,no,-209,yes,no,6,may,3.13,2,-1,0,unknown,no,0,30-39,25-34,
440,39,admin.,single,secondary,no,0,yes,no,6,may,2.9,2,-1,0,unknown,no,0,30-39,35-44,10680
441,39,blue-collar,divorced,secondary,no,42,yes,no,6,may,3.77,2,-1,0,unknown,no,0,30-39,35-44,
442,50,blue-collar,divorced,secondary,no,41,yes,no,6,may,3.17,1,-1,0,unknown,no,0,50-59,45-54,
443,44,blue-collar,married,secondary,no,-99,yes,no,6,may,1.85,2,-1,0,unknown,no,0,40-49,35-44,
444,37,technician,single,secondary,no,17,yes,no,6,may,2.73,1,-1,0,unknown,no,0,30-39,35-44,13032.0
445,46,admin.,married,primary,no,276,yes,yes,6,may,2.62,2,-1,0,unknown,no,0,40-49,45-54,10680
446,37,management,single,tertiary,no,230,yes,yes,6,may,6.23,1,-1,0,unknown,no,0,30-39,35-44,21936.0
447,29,blue-collar,married,secondary,no,9,yes,no,6,may,5.82,1,-1,0,unknown,no,0,Below 30,25-34,
448,41,blue-collar,married,secondary,no,946,yes,no,6,may,5.42,1,-1,0,unknown,no,0,40-49,35-44,
449,45,blue-collar,married,primary,no,1297,yes,no,6,may,3.88,2,-1,0,unknown,no,0,40-49,45-54,
450,57,retired,divorced,secondary,no,-331,yes,no,6,may,8.85,1,-1,0,unknown,no,0,50-59,55-64,0
451,48,blue-collar,single,secondary,no,44,yes,no,6,may,2.55,1,-1,0,unknown,no,0,40-49,45-54,
452,60,retired,married,secondary,yes,15,no,no,6,may,1.33,1,-1,0,unknown,no,0,Above 60,55-64,0
453,26,admin.,single,secondary,no,712,yes,no,6,may,3.87,1,-1,0,unknown,no,0,Below 30,25-34,10680
454,58,retired,married,secondary,no,5435,yes,no,6,may,1.97,1,-1,0,unknown,no,0,50-59,55-64,0
455,34,admin.,married,secondary,no,507,yes,no,6,may,3.17,1,-1,0,unknown,no,0,30-39,25-34,10680
456,55,unemployed,divorced,secondary,no,387,yes,no,6,may,15.3,1,-1,0,unknown,yes,1,50-59,55-64,0
457,41,blue-collar,married,primary,no,0,yes,yes,6,may,3.97,1,-1,0,unknown,no,0,40-49,35-44,
458,50,management,divorced,secondary,no,1716,yes,no,6,may,1.37,1,-1,0,unknown,no,0,50-59,45-54,21936.0
459,49,entrepreneur,married,secondary,no,167,yes,yes,6,may,3.3,3,-1,0,unknown,no,0,40-49,45-54,
460,44,blue-collar,married,primary,no,148,yes,no,6,may,3.52,1,-1,0,unknown,no,0,40-49,35-44,
461,31,technician,married,secondary,no,17,yes,yes,6,may,2.0,1,-1,0,unknown,no,0,30-39,25-34,13032.0
462,34,blue-collar,single,tertiary,no,1011,yes,no,6,may,2.27,1,-1,0,unknown,no,0,30-39,25-34,
463,42,management,married,tertiary,no,744,no,no,6,may,2.62,1,-1,0,unknown,no,0,40-49,35-44,21936.0
464,52,admin.,married,secondary,no,484,yes,no,6,may,2.13,1,-1,0,unknown,no,0,50-59,45-54,10680
465,29,management,single,tertiary,no,0,yes,no,6,may,3.52,1,-1,0,unknown,no,0,Below 30,25-34,21936.0
466,53,retired,married,primary,no,136,yes,no,6,may,4.45,2,-1,0,unknown,no,0,50-59,45-54,0
467,43,blue-collar,married,secondary,no,1335,yes,no,6,may,6.18,2,-1,0,unknown,no,0,40-49,35-44,
